source,target,score
DGLUCY,CFAP54,0.072496146
USP15,NDUFA10,0.072495535
MED27,FAM153A,0.07249543
SLC9A8,BBX,0.07249474
ELL2,NHLRC3,0.072493464
NCKAP1,NCOR2,0.072492756
DOCK3,PALM,0.07249247
SIK2,SS18,0.07249199
ENOX1,MOG,0.07249173
ARSI,ANK3,0.072491415
XKR6,SUMF1,0.07249138
SLC25A44,DDHD1,0.07249095
RTN4,PRAG1,0.07249076
NAP1L4,SLC4A8,0.07249063
TRIM9,TMEM170B,0.07249063
COP1,ZSWIM6,0.07248973
FUT9,DCAF10,0.07248914
SYNE1,ZCCHC7,0.07248861
HERC4,BCAS3,0.072488405
MICU1,ZFYVE16,0.0724882
ARHGAP35,TTC5,0.07248737
MPI,CEP192,0.072486505
IL12A,RAB28,0.07248617
TRAPPC13,FAT3,0.072486095
MIS18BP1,FIBCD1,0.07248592
STAG1,TCF25,0.07248573
CTNNA2,NPIPB5,0.07248554
ARNT2,ZNF529,0.07248553
SVOP,EXD3,0.07248503
CLASP1,CPPED1,0.07248473
BLTP1,DHX8,0.072483145
BTRC,RCAN2,0.07248308
CCNY,SRGAP2,0.0724821
SUN2,MYO6,0.07248197
PLEKHM1,ANKS1B,0.07248077
ZCCHC7,OLA1,0.072480686
MPPED2,SIPA1L3,0.07248057
LAMA2,ENSG00000254692,0.07248054
CDK6,ECPAS,0.072480194
USP14,KMT2C,0.07247908
EFR3B,SMAP2,0.07247893
ECPAS,FOXO3,0.07247877
MYO6,ULK2,0.07247835
ARHGEF37,CTBP2,0.07247711
SLC25A33,CCDC77,0.072477095
OPLAH,PELP1,0.07247708
NBEA,MYT1L,0.07247705
KIF5C,ADSS2,0.07247688
ENSG00000134030,GFPT1,0.07247667
TRIM2,MINDY2,0.07247652
GSAP,PIEZO1,0.0724757
NOL9,MAST4,0.07247535
ARHGAP21,HP1BP3,0.07247498
CTPS1,ZNF584,0.07247476
FBXO3,DNAJC3,0.072474755
RXFP1,SLC35F1,0.072474234
DIS3L2,NR1H2,0.0724741
SDK1,ABHD2,0.07247349
SOX5,PIAS3,0.07247308
PGM1,DLAT,0.07247259
PIGK,ZNF852,0.07247201
WDHD1,AP2A2,0.07247143
SRP19,CDC40,0.07247121
PMPCB,SLMAP,0.072470896
OSBP2,COMMD1,0.07247061
NALF1,PHF3,0.07247054
TRIM69,ARL17B,0.07247018
RBPJ,UVRAG,0.072469465
ATAD5,WDFY2,0.07246936
DOCK10,NKD1,0.07246901
UBE3C,PLEKHG3,0.07246895
C10ORF90,PLIN3,0.07246887
GSK3B,MED27,0.07246866
OGT,TBL1XR1,0.07246849
GRM5,AMN1,0.07246772
G3BP1,TSPAN15,0.072467685
CBY1,HIVEP3,0.07246755
GNPTAB,UPF3B,0.07246723
SLCO1A2,LDLR,0.07246655
GPM6B,DST,0.07246647
FKTN,ZNF266,0.07246642
PKP4,USP54,0.07246585
OTUD5,ZCCHC7,0.07246541
EFNA5,ANK3,0.07246534
ADAM19,NR3C1,0.07246525
SPATA6,ARMCX6,0.07246259
CDH10,XRN1,0.07246255
ATL3,SDCCAG8,0.07246243
MRPS35,PRMT7,0.07246229
BABAM2,PTPN11,0.0724621
TANC2,SNX9,0.072462
PDE1C,ARMC1,0.072461784
NRG3,INTS9,0.07246149
XYLT1,MYT1,0.07246123
MLLT10,ARID1B,0.07246119
FRY,ABCC1,0.07245989
PTCD3,ELMOD3,0.07245975
ELP2,TRAF3,0.0724592
CNTNAP3B,GPBP1L1,0.07245919
ATP6V1H,MAP3K4,0.0724585
TRAK2,PPP4R1,0.072458245
HDAC9,LEMD2,0.07245784
UBE2J2,GAS7,0.07245763
REV3L,PTPRE,0.072457366
TMEM181,ENSG00000255292,0.07245704
SNTB2,NIPAL2,0.07245648
CNTNAP2,LEMD2,0.07245597
SLC12A5,HPCAL1,0.07245561
NPAS3,MYSM1,0.07245534
PPP2R2A,OSBPL1A,0.0724551
RGMA,MAN1C1,0.072455
COG7,SBNO1,0.072454184
DOCK5,PEX5L,0.07245417
ZHX3,RANBP3L,0.07245413
MRPL48,MICU3,0.07245379
DYNC2I1,DTNB,0.07245362
DTNBP1,PUS7L,0.07245361
RAB28,AIF1L,0.07245346
SESN3,NFU1,0.07245324
HIPK2,TIPRL,0.07245212
PDAP1,NGLY1,0.07245142
TESPA1,MAP3K4,0.07245112
MYCBP2,RPS6KA5,0.07245111
LYRM7,ZCWPW1,0.07245106
AGO1,MGRN1,0.07245081
OSBPL8,CSNK2A1,0.07245048
SPNS2,MLKL,0.07245039
KCNB2,VIPR1,0.072449975
RNF168,PTPRN2,0.07244947
MSH3,MCF2L2,0.07244871
CREB5,ADCY2,0.072448485
COPG1,USP32,0.072447844
OCIAD1,NKD1,0.072447576
AGBL4,TCF25,0.07244719
TBC1D1,PRKCA,0.072446436
SEC24B,SYTL4,0.07244592
EVL,ZNF800,0.07244576
PTPN2,BMAL1,0.07244497
AOAH,TAPT1,0.07244492
NPRL3,PHLPP1,0.07244471
RGS7,HLCS,0.07244469
RAPGEF4,SCRN1,0.07244461
FAM168B,PRPF4B,0.07244446
STK3,SUPT6H,0.07244425
ITCH,FTSJ1,0.072443746
ABHD17B,ULK2,0.072443716
TOX3,C8ORF34,0.072443105
GRIA4,ENC1,0.07244293
LANCL1,CHRM5,0.072442815
ARHGAP26,IL10RA,0.0724427
CNTN5,ICA1L,0.07244251
ZNF146,BCL7C,0.07244219
PHACTR1,GPI,0.07244196
CDC42BPB,ASH1L,0.07244166
HIP1,RPS6KA5,0.07244157
WDR41,ANKRD17,0.07244157
NKAIN3,LRBA,0.07244148
PLCD1,HAVCR2,0.072441064
CDKAL1,ZBED5,0.0724409
KTN1,PRKACA,0.07244047
ZMYM5,DHX32,0.07243977
DHX40,GLRX3,0.0724397
DAPK2,ZNF536,0.07243939
CWC22,CDC37L1,0.07243933
GCLC,DOCK3,0.07243868
SRRT,SLC4A8,0.0724382
JAK2,NECAB1,0.07243667
CRY2,LRRTM4,0.07243662
RDX,MET,0.072436295
PDE7B,SCN1A,0.072436295
SASH1,HIP1R,0.07243596
UBE4B,USP4,0.07243551
USP31,SSH2,0.0724351
RSBN1L,ZNF235,0.07243306
SDK1,OLA1,0.07243284
ADARB2,ANAPC10,0.072431505
STT3B,FAM124A,0.07243024
DLC1,OPA1,0.07242824
UNC5C,CLOCK,0.07242822
TRIM44,SBF2,0.07242813
ARHGAP21,PLIN5,0.0724281
PTPRM,ANKS6,0.0724279
VSNL1,PHF3,0.07242695
POLR3GL,PLEKHH1,0.07242674
ZNF804B,ZNF638,0.072426446
GREM1,SLC39A11,0.072425604
CNTN4,TTC5,0.07242529
TBC1D22A,RFWD3,0.07242524
NCOR1,LEMD2,0.072423816
C1D,PHLDB1,0.07242309
UBQLN4,SDCCAG8,0.07242284
SEC31A,DENND4A,0.072422706
KATNBL1,POLD3,0.07242269
TADA1,VMP1,0.072422035
PGS1,CNOT4,0.07242181
GAS7,XPO6,0.07242164
SEMA5A,SAMHD1,0.07242156
TNRC6B,ASTN1,0.07242133
ZC3HC1,PHLPP1,0.07242126
TCF4,NFAT5,0.07242105
RPS6KC1,ERICH1,0.07242101
SLC35D1,ZFYVE19,0.07242004
RNF130,EHBP1,0.072419934
SLC9A9,SMAP2,0.07241918
SHROOM4,PPHLN1,0.07241908
SGMS1,SRI,0.07241792
DEPTOR,SENP6,0.07241782
NCOA7,SPTBN1,0.07241715
P2RX7,PPM1D,0.07241709
NHLRC2,ZFP14,0.072415836
PUM1,PHLDB1,0.07241571
OTUD7A,MAP4,0.07241563
ARFGEF3,PUS7L,0.07241509
ADK,EML6,0.072414085
B3GALNT2,CTTNBP2,0.07241408
DNM1,DYNC1H1,0.07241393
KIF1B,ANAPC10,0.072413795
PI4KA,RTN4,0.07241356
EPC2,DBT,0.072412945
PLEKHF2,GPD2,0.07241277
CLDN12,AKAP11,0.072412476
COX19,CPSF7,0.072412156
PHACTR4,ABCC1,0.07241213
CMTR2,GPHN,0.072411686
TTC17,FERMT2,0.072411455
USP32,STPG1,0.07241143
NEO1,CBLB,0.072411366
PDS5B,LYRM4,0.072411224
UBR2,MYO6,0.072410434
ZNF706,PDGFD,0.07241022
PHKA1,SRP54,0.07240985
CREM,NCOA6,0.07240972
MFSD4A,RTN4,0.072409384
URI1,PTBP2,0.07240831
VRK3,VPS13C,0.072407044
ENSG00000266302,TRDMT1,0.07240703
RAB40B,SENP7,0.072407
MIER3,ZNF181,0.07240682
TTLL5,RAPGEF5,0.0724068
NAA15,PUS7L,0.07240663
RSF1,PTPRR,0.072404854
IDH3A,MYSM1,0.072404616
CARS2,ADAM10,0.072404586
MAML2,HSPBAP1,0.072404325
TIAM1,LZIC,0.07240279
KIAA0930,TASOR2,0.07240082
HDAC3,SHOC2,0.07239909
OLA1,ZNF224,0.072398685
DENND4A,TLCD3A,0.072397366
FRMD5,FTSJ1,0.07239703
TMEFF2,HBS1L,0.072396375
ATF1,ATXN1,0.07239555
CAMKK1,RABL6,0.07239501
ANO4,RHOQ,0.07239462
SCN1A,AOPEP,0.07239411
C9ORF85,TYW1,0.072393686
CPLANE1,DNAJC11,0.07239359
BLOC1S5-TXNDC5,GNPTAB,0.07239332
RIN2,ZNF146,0.07239296
ARGLU1,SLITRK5,0.07239294
KCNIP4,RABL6,0.07239287
EHBP1,NFE2L2,0.072392546
ZMYM2,TFG,0.072392486
KIAA1328,SH3GLB1,0.07239237
ITPK1,DYNC1LI1,0.072392106
LAYN,TPD52,0.0723914
MED13,ACAD8,0.072391234
ENSG00000283977,RYBP,0.07239122
RAP1A,PAAF1,0.07239107
ZFR,FOXO3,0.07239074
GAB2,SLC39A11,0.07239074
SENP5,PAK5,0.07239064
DHX16,SLC19A1,0.07238994
UNC79,PPP1R13B,0.07238857
FUBP3,ALKBH4,0.0723879
HAGH,CASC3,0.07238784
RNF144A,NXPE3,0.07238776
WDR91,LARP4B,0.072387666
TBCA,UBE2G2,0.07238756
CCSER1,USP34,0.072387
ZNF365,FBXO33,0.07238695
GNL3L,MTMR10,0.0723857
OGT,COL4A5,0.07238566
PPFIBP1,SYNPR,0.07238565
SATL1,PID1,0.0723856
ZNF318,SPATA6,0.07238514
CDH12,DCAF10,0.07238485
VPS35L,IQGAP1,0.07238466
STRBP,WWOX,0.07238438
ENPP2,ULK2,0.07238436
GOLPH3,SLC38A9,0.07238327
ARHGAP21,DNAJC15,0.07238287
KDM5A,NT5C3A,0.07238287
MYCBP2,XPO6,0.072382815
SCFD2,CDC42SE2,0.07238268
STAT2,POMT2,0.07238231
CFLAR,HNRNPLL,0.07238216
MAST4,LZIC,0.07238083
CARS1,ZHX3,0.07238062
WWOX,APLP2,0.0723806
ASTN2,SMIM4,0.07238021
RBM25,MTUS1,0.07238011
ZFYVE28,HLCS,0.0723799
EXOC4,FAR2,0.07237977
SLC35F3,SLIT3,0.07237969
MED22,PTPRA,0.07237957
TTLL7,PCNX2,0.072379194
ZNF804A,EIPR1,0.07237913
TLE4,RPTOR,0.07237859
FKBP5,HDAC4,0.07237834
AGAP1,COP1,0.07237829
RHOU,CAB39,0.072378136
FOXN3,ZNF273,0.072378
DGKB,TAFA4,0.072377205
SIPA1L1,KIF1B,0.07237719
ABHD6,RAP1GDS1,0.07237586
COA1,CSPP1,0.07237437
EIF2B1,TM9SF3,0.07237425
GFOD1,CLASP2,0.07237416
MARCHF1,GLCE,0.072373815
MYEF2,SENP2,0.07237374
ENSG00000214265,GSTO2,0.07237334
GABRG2,KCTD16,0.07237274
FRMD4B,CNKSR3,0.07237262
RASSF8,RAB30,0.072372034
AK5,IPMK,0.07237164
PRUNE2,PDE1A,0.07237149
HHIP,NCKAP5,0.07237137
TCTN3,NTM,0.072371066
CNTRL,PUS7L,0.072370775
RELL1,AP4S1,0.07237062
TTC13,XPO4,0.07237062
EXOSC2,MTURN,0.07237047
EIF4E2,C12ORF76,0.07237042
NALF1,ATP2B2,0.07237012
UBE2G2,CCDC122,0.07237
OGFOD3,POMT2,0.07236965
UNC79,ABHD2,0.07236934
RERE,FAM98C,0.07236894
RTKN,ADAMTS14,0.07236854
MICAL3,LZIC,0.07236788
CADPS2,SIRPA,0.07236785
GIPR,PLCL1,0.072367825
CCNT1,WDR48,0.072367586
PRKCI,INTS10,0.072367206
SACS,USP16,0.072367065
PARD3,AEBP2,0.072366744
ZBTB8OS,GAB2,0.07236646
CRYL1,LPAR1,0.072366364
TLL2,SPCS3,0.072366156
RNPC3,TRRAP,0.07236586
CAMK2D,CSNK1A1,0.0723655
TMEM62,HECTD4,0.07236549
ITPR1,SPOP,0.0723654
EPM2A,CYB5R4,0.072365165
NAXD,METTL15,0.07236476
CCDC93,SCRN1,0.07236302
NETO2,AP1G2,0.07236279
SPOCK3,TM9SF2,0.07236222
COLGALT1,BCAS1,0.07236211
TMEM50B,PRKACB,0.07236197
DDHD1,CNKSR2,0.07236193
KREMEN1,ZSWIM7,0.072361894
SV2B,BCL2,0.07236185
NIT1,NUMB,0.0723615
LHFPL6,PARP11,0.07236096
KHDRBS2,GGA2,0.072360925
TMEM164,CAPN2,0.07236084
GALNT17,ANKRD11,0.07236057
CNTNAP5,CUL5,0.07235965
CAMK1D,MLLT10,0.072359495
AFAP1,DYNC1H1,0.07235858
ASH1L,ENSG00000281593,0.072358005
OTUD7A,GARRE1,0.07235776
FUBP3,IP6K1,0.072357625
PCM1,MIER1,0.07235751
DTNB,EVA1C,0.07235689
TBC1D5,BNIP1,0.0723568
MORF4L1,PHTF2,0.072356485
ABTB3,SLC9A9,0.07235628
GRM7,SRPK1,0.072355546
DIP2C,WBP1L,0.072355404
FDFT1,KIF1B,0.072354324
ENSG00000266302,SV2B,0.072354235
TRAPPC10,FBXL20,0.07235358
DOCK3,SLMAP,0.072353505
MAP4K3,USP33,0.07235325
SNX14,SYT14,0.07235289
SERPINB8,OTUD7B,0.07235216
RAB11FIP2,THEM6,0.07235206
LARP1,ALG14,0.0723516
LRRC1,NBR1,0.0723511
ATXN10,AFAP1,0.07235023
CAMSAP2,SLC24A4,0.07235019
RABEP2,NAA30,0.072349906
PHF20L1,MID1,0.072349705
CREBRF,DHX36,0.07234944
LHFPL2,MYO5A,0.072347976
ADD1,PARPBP,0.0723479
ERI1,N4BP2L2,0.07234723
SLC20A2,ENSG00000267645,0.072346784
UNC5C,VAC14,0.072346754
ZRANB2,PSRC1,0.07234662
HADHB,ARHGAP21,0.072344035
GLG1,LZIC,0.07234394
SLC4A8,CDH20,0.07234362
CERT1,SFR1,0.07234322
BACH1,UBAP2L,0.07234222
TRIM2,C11ORF58,0.07234175
SON,ZNF224,0.072341226
TUB,SLC25A36,0.07234114
MPDZ,ENSG00000272410,0.07234084
WDR59,INO80E,0.07234081
ANKRD36C,FEZ2,0.0723406
ARID5B,ZNF207,0.072339594
WWOX,TCF7L2,0.07233814
ANKRD30BL,MAPK4,0.07233799
NSMAF,TNRC6B,0.072337426
LEMD3,MAN2A1,0.07233719
ZNF106,FUT8,0.07233651
MTSS1,C12ORF76,0.0723363
HEATR5B,TTLL11,0.07233619
KIFAP3,EXT1,0.07233573
PRMT3,SLC25A48,0.07233568
RBMS1,CAMTA1,0.072335385
PGAP2,GABRG2,0.07233423
FAR1,JOSD1,0.07233353
LPCAT3,WASHC5,0.07233337
C10ORF90,MFSD6,0.07233298
SYT16,VPS8,0.0723329
PLD1,STEAP2,0.07233287
BABAM2,ASTN1,0.072332695
COL4A5,RAB11FIP2,0.072332166
MICU2,UXS1,0.07233204
UBE2H,GABRB2,0.072331496
EXOSC2,SEPTIN2,0.07233147
VPS13A,DZIP3,0.07232965
KCNH5,TRHDE,0.072329186
NSMCE2,FAM228B,0.07232862
MAP3K1,TNRC6C,0.07232815
ATP8A1,PPM1K,0.07232787
FCHO1,TIMM23B,0.07232776
PKP4,PPME1,0.072327726
MAIP1,FYN,0.07232767
NOL10,NINJ2,0.07232764
SLC24A3,TM9SF3,0.0723276
AGPAT5,GTF2F2,0.072327495
INTS3,SNX19,0.07232734
STX12,DLG1,0.07232678
ANO4,FAM98A,0.072326586
CHRM3,BMPER,0.07232564
BLTP1,PDS5A,0.072324485
PKP2,PPHLN1,0.07232421
OSBPL8,GOLT1B,0.07232349
NDEL1,CCDC30,0.07232339
SFSWAP,ASXL1,0.072322704
CRYL1,TNRC6A,0.07232263
SGCD,TK2,0.072321884
SERINC5,AHI1,0.07232142
ALKBH3,COPA,0.07232083
PHKA2,PRTFDC1,0.07232035
ZFYVE9,UBR5,0.07231925
CNTNAP4,ZNF274,0.072317444
CAMK4,CNOT2,0.07231741
BTF3L4,RNF149,0.072317325
KLF15,CDC73,0.072317235
CSRNP3,DNAH14,0.072317235
COA1,SLCO3A1,0.07231682
GLCE,NIPBL,0.07231619
KLHL42,NR3C1,0.07231601
ICA1L,USP14,0.072314836
ABI2,BMAL1,0.07231448
STXBP5L,SH3GL2,0.072314136
CHADL,FAF2,0.072313845
PCM1,TRPC4AP,0.072313614
ADAMTS17,ANKRD36,0.07231357
IL1RAPL2,BRINP1,0.07231353
DTWD1,NCKIPSD,0.07231318
TXNL4B,HIP1R,0.072312884
SBF2,PTPN2,0.07231251
TMEFF2,ZNF451,0.07231239
C5ORF63,OTULINL,0.07231014
PRPF4B,PRMT7,0.07230935
RALGAPA1,PRKAR2B,0.0723091
RPAP2,ZNF638,0.07230901
LUC7L3,APPBP2,0.07230659
PIK3C3,TMEM186,0.0723054
ENSG00000275674,PLPP2,0.07230518
ST6GALNAC5,SUMF1,0.07230427
RAB5A,HACL1,0.07230374
SLC44A1,ASB13,0.07230347
POLR3B,PNISR,0.07230212
TCEAL3,AMPD3,0.07230181
CERS6,BHLHE40,0.07230141
HK1,SMG1,0.07230096
ZNF451,NUFIP1,0.07230043
MRPL33,EIPR1,0.07230038
FGF14,IARS1,0.07229959
EXOC4,PPP1R2,0.07229946
MED13L,VPS13D,0.072299145
MTMR7,PRMT7,0.07229838
SLC9A9,LARS1,0.07229835
ZNF451,BBX,0.07229827
DYNC1H1,ZNF714,0.072297536
PACS2,ZNF322,0.072296984
SLC25A13,GLG1,0.07229628
CALN1,FOCAD,0.0722961
PKIG,MICAL2,0.07229533
SAMSN1,EIF2B4,0.07229532
RBFOX1,PSPC1,0.0722952
TRPM7,KIF26B,0.07229466
RSRP1,P3H3,0.072294645
CTNNA2,IDS,0.07229443
PCM1,LMBR1L,0.07229374
GSAP,CCDC186,0.072293594
VEZF1,TENT2,0.07229337
NSMCE2,KANSL1,0.07229324
ASIC2,LARP1B,0.07229306
TM7SF3,FARP2,0.07229296
ASPA,C2ORF76,0.07229141
RAE1,DAPK3,0.07229119
GPC5,FOXP1,0.07229025
NUP43,COG2,0.07229011
RASAL2,ANKRD55,0.07228926
SLC9A9,CCP110,0.07228874
LHFPL3,LPGAT1,0.072288394
SLC25A36,IARS1,0.07228825
CHTF8,TECPR2,0.07228784
RNF111,OCIAD1,0.072287776
RGS3,ASRGL1,0.07228766
GPHN,RNF38,0.07228765
BABAM2,PPHLN1,0.07228765
EPN2,BBX,0.07228668
TEX2,IL1RAPL1,0.07228646
GRIA3,EXD3,0.07228509
MOK,BAZ2B,0.07228475
RNF144B,MARCHF11,0.07228462
RAB28,HEATR3,0.072284274
ZNF181,MTMR10,0.07228423
YARS2,SYT14,0.0722836
MLLT6,XXYLT1,0.07228326
SIMC1,CDC40,0.07228307
ZNF800,KIRREL3,0.07228268
KATNA1,ALG14,0.07228247
IQSEC1,HPCAL1,0.072282024
HERC1,ENSG00000267645,0.07228197
CNTNAP4,PSMF1,0.07228128
PSMD2,TJP1,0.07228111
FTO,MICU3,0.0722808
EVI5,TTC19,0.07228046
CDK8,SERP2,0.07228037
HERC4,HYDIN,0.072280355
ZBTB44,MTUS1,0.07228005
CTNNA3,DDB2,0.07227988
CDC5L,INVS,0.072279066
SPTBN4,ATP9A,0.07227787
ORC5,FA2H,0.07227774
ZNF546,IP6K1,0.07227773
LCOR,ULK2,0.07227765
MGAT5,PSME4,0.0722776
WDR33,SLC39A9,0.072277576
HK1,TTC3,0.07227752
PPP1R12A,ZNF146,0.07227725
ELF2,RHOU,0.072276704
RFX3,KANSL1,0.07227632
RFWD3,EMC2,0.07227594
SFXN5,ACOT7,0.07227591
FOXO3,TM9SF3,0.07227555
NEK3,N4BP2,0.072275445
UVRAG,TRA2A,0.072274946
ATP8A2,TOM1L2,0.07227494
PAFAH1B1,PTGR1,0.07227483
COMMD10,VIRMA,0.0722744
C1QTNF3-AMACR,VPS36,0.07227401
TDG,ARL15,0.07227399
KAZN,DPH6,0.07227395
PDS5A,SGK3,0.07227368
LILRB1,POU2F2,0.072273545
MRPS27,MPPE1,0.07227335
ZNF439,EPS15,0.07227278
KIAA1328,HIVEP3,0.07227252
TOX,AK5,0.072272114
SSX2IP,KLC1,0.07227174
SENP1,EMC10,0.07227155
CFAP221,SLC9A1,0.07227148
ENSG00000249459,UBXN6,0.072270066
MGAT5,UBE2G2,0.07226958
SPTAN1,LZIC,0.07226957
DOCK4,ABLIM1,0.072268546
FGF1,TBC1D5,0.072268486
PTPRG,EXD3,0.07226845
CEP20,CAPN10,0.072268166
CTNND2,REPS1,0.072268
AP2B1,PHF3,0.07226782
SIN3A,AHCYL1,0.07226748
EIPR1,ADCY9,0.072267465
RABGAP1,SCN1A,0.07226745
PAXIP1-AS2,EMC2,0.07226715
USP34,C10ORF90,0.072266854
ARFGEF2,TELO2,0.072266765
SLC25A26,MAML2,0.07226666
MED14,TLK1,0.07226483
FOXO3,ST6GALNAC5,0.07226456
KCND2,UBL3,0.072264545
CDKAL1,MED27,0.07226439
HIPK2,PTPN1,0.072264135
XRRA1,UGT8,0.07226365
PAK1IP1,ARV1,0.07226358
GARNL3,CAMSAP2,0.07226332
IL1RAPL1,MTERF4,0.07226327
ZFAND4,SSH3,0.072263144
SYT14,IBTK,0.072262615
NT5C2,NADSYN1,0.072261475
RALGPS1,GAD1,0.07226108
GAD1,POLD3,0.07226104
RAPGEF2,PRR14L,0.072261
SNED1,SLC18B1,0.072260894
PAK2,SPCS3,0.07226068
RABGAP1,MCEE,0.07226043
GTF2A1,KLHDC4,0.07226019
AKT3,CUL4A,0.07225997
TMTC2,ABHD6,0.07225932
NETO1,N4BP2L1,0.07225927
IPO5,ADSS2,0.07225918
PLA2R1,LZIC,0.0722586
GALNT17,TCF25,0.07225836
AHI1,PRKAG2,0.07225827
MYO1E,RBMX,0.07225793
LRRC28,COG5,0.072257295
BICDL1,NFU1,0.07225724
ZEB1,RTCB,0.07225683
MCU,ATP11B,0.07225682
TRIM16,SPATA5L1,0.07225647
AOPEP,RERE,0.07225641
RUFY3,INTS9,0.07225572
DMD,AOPEP,0.07225529
DENND4C,MAP2K1,0.07225446
CD47,HTR1E,0.07225441
CLTC,CERS5,0.07225407
CAMK2A,PAK5,0.07225377
PPA2,FAM168A,0.072253086
INSYN2B,PRR5L,0.072253086
LRFN5,LEMD2,0.072252475
PHC3,NELFA,0.072252296
CYRIA,ANKRD11,0.072252154
CLTC,HLCS,0.07225203
FOCAD,LIPA,0.072251536
TMEM132D,MAP3K4,0.07225135
GALE,TST,0.07225097
RTN1,CDK19,0.07225096
MRE11,FMN2,0.07225046
C2CD5,CACNA1D,0.07224972
LTN1,ABCC1,0.07224904
WSCD1,KDM2A,0.072248794
CACNG3,XPO4,0.07224865
EDEM1,EPS15,0.072248384
DSCAM,SKIC3,0.07224833
HIPK2,TRAPPC4,0.07224815
CCNY,MTERF1,0.07224792
TECPR2,GRM5,0.07224771
PHF14,USP1,0.072246544
NRXN3,NPIPA1,0.07224601
SLC5A11,PEAK1,0.07224556
ZZZ3,NT5C2,0.07224553
EPB41L2,PITPNC1,0.07224431
SPEN,C16ORF95,0.07224382
AP2B1,FOXJ3,0.07224346
ERGIC1,ASH1L,0.07224346
ADGRL2,PRCP,0.07224311
PIAS3,PDE8A,0.07224308
GREB1L,ELP2,0.07224245
RRN3,ZNF26,0.07224239
FGD4,ST6GALNAC3,0.072242364
UEVLD,FERMT2,0.07224236
NR3C1,ENSG00000183889,0.07224153
MARK4,TMEM181,0.07224069
SDK1,RABL6,0.072240315
HIP1,PPM1A,0.07223996
SLC4A8,UBE2G2,0.072239436
NHLRC3,C19ORF12,0.07223933
LDLRAD4,OLA1,0.07223912
ABLIM2,CCDC57,0.07223906
CDH13,ZNF146,0.07223814
TTC39B,LARP1B,0.0722379
MTX2,RPS6KC1,0.07223698
GLCCI1,HDAC5,0.072236925
SKA3,UBQLN1,0.07223634
TAF15,CLSTN2,0.072236195
CBFA2T2,MBOAT2,0.07223612
SCN8A,FOXO3,0.0722359
TMEM106B,SUPT3H,0.07223575
TMEM53,KIAA0930,0.07223565
ZNF586,GCA,0.072235644
ADARB1,KIRREL3,0.07223558
MBOAT2,AK5,0.07223542
IBTK,CNTRL,0.07223482
CSTF3,PRICKLE1,0.07223471
CLASP2,ITGA2,0.072233476
TRAPPC13,RAD17,0.072233014
MYO5A,NUP42,0.072231285
CHCHD6,SH3GLB1,0.072229974
NRG2,CDC40,0.07222983
RC3H2,AP4E1,0.072229266
GPM6A,ODF2L,0.07222917
PDE1C,ZCCHC7,0.07222914
IDH3A,GOLGA8B,0.0722287
AKAP6,DAZAP1,0.072228454
TRIM9,PUS7L,0.07222827
DHFR,MED13,0.07222794
RALGPS1,RAB3GAP2,0.07222778
STARD9,ANKRD28,0.07222774
SMARCAL1,ARAP2,0.07222755
LRIG1,TOGARAM1,0.072226755
ZMYND8,ZCCHC7,0.07222662
RNF144A,XIAP,0.07222625
TSC22D2,METTL25,0.07222474
PTPN11,PUS7L,0.07222452
ZNF668,ETV5,0.07222442
FBXO32,KAT2B,0.072224274
CENPC,GTPBP4,0.07222307
OPCML,IDS,0.072222844
DNM3,VPS41,0.072222665
KIF13A,TENT2,0.07222254
DYNC1I2,CDR2L,0.072222464
RBM10,RYBP,0.07222246
WHRN,NXPE3,0.072222084
HAGH,ARHGAP1,0.07222172
UGT8,EEPD1,0.072221436
ACAP3,LRMDA,0.0722213
GRIA2,RAPGEF4,0.072220966
TRIM24,ZNF148,0.07222088
MYO1C,ILKAP,0.07221816
TRIM2,ASB13,0.07221815
MAP4K5,CWF19L2,0.072217785
PHTF2,LCA5,0.072217755
NMD3,SLC39A9,0.072217025
PTBP2,CCDC7,0.072217025
EIF4G3,BTBD7,0.07221688
SCAF4,ZNF407,0.072216354
SRPK1,NELL2,0.072216325
STRADB,KATNAL2,0.072216086
UST,TAF15,0.072216004
DHX30,COG5,0.07221541
KHDC4,MAML2,0.072215356
LDLRAD4,MFSD6,0.072214775
FOLH1,NSRP1,0.07221458
DHRS1,PSRC1,0.07221427
TSC22D1,SORCS3,0.07221398
ZC3H6,ZNF224,0.07221379
ZNF292,GRIA2,0.07221372
ARHGAP21,FBXO21,0.07221314
AMPH,FOXO3,0.072212845
ZNF134,PSMG1,0.07221267
DOCK8,SENP2,0.07221256
SYP,R3HDM1,0.07221224
HSD17B14,PDE7A,0.07221216
USP25,INTS6,0.07221172
PHF14,FMNL2,0.07221118
LRRC28,PNKD,0.07221078
ARID1A,TLL2,0.07221062
TOM1L2,DHX36,0.07221049
RAPGEF2,BMAL1,0.07221031
SESTD1,ZNF100,0.07220919
NSD1,PDS5B,0.07220916
SVEP1,RAB3IP,0.072209075
FBXL7,PAN3,0.07220859
ERLIN2,OSGEP,0.07220694
ZNF207,RCSD1,0.07220688
CAMKK2,ZNF205,0.072206505
ACACB,ANLN,0.07220624
ENTREP2,EML6,0.07220622
CNOT2,ZNF207,0.072205916
TNPO1,PKP2,0.07220591
CSMD1,RABL6,0.0722057
MAP3K4,CHCHD3,0.07220523
RASGRP3,SEC23A,0.07220512
DOCK4,ECPAS,0.072205074
UBL3,SLC12A4,0.07220448
