source,target,score
CSMD1,MYO9A,0.074534014
RUSC2,ARID4B,0.074533686
MPI,WNK1,0.0745332
ERGIC1,RGS20,0.07453319
ARHGAP10,NOP58,0.07453298
FBXL5,SLC4A8,0.07453295
SBF2,GCFC2,0.07453289
BTRC,RFC3,0.07453222
DPY19L3,PPP1R21,0.07453215
HACL1,CHRM3,0.07453196
GRM7,ZFAND3,0.07453174
CLDN10,ZNF277,0.074531406
UBL3,NR1H2,0.07453132
GPR158,ASB13,0.0745312
NSMCE2,FSHR,0.07453111
CLIP3,OSBPL1A,0.07453104
TMEFF2,PUF60,0.07453077
SLIT2,KCNB2,0.07453062
BCL6,CERCAM,0.07453042
MCF2L2,RIF1,0.07453019
SRPK2,CAAP1,0.07452943
VSNL1,B3GALNT2,0.074528694
RSF1,SEL1L3,0.07452766
ARHGAP20,PCSK2,0.074527375
TRAPPC9,THRAP3,0.07452708
FER,EXT1,0.07452701
UMAD1,ABCB8,0.07452644
GRAMD1C,TOM1L2,0.07452628
STAG1,ZBTB17,0.07452589
PPP6R2,FSTL5,0.07452569
FASTKD1,N4BP1,0.0745256
PXN,EMC10,0.0745253
ZDHHC20,AHI1,0.074524984
LDLRAD4,WLS,0.07452494
PPWD1,MAP7D1,0.07452493
ZNF830,CBL,0.07452413
TTC1,H6PD,0.074523546
DCTN5,PUS7L,0.07452321
MMD,DENND5A,0.07452295
PSMD14,SLC44A1,0.07452293
CD101,SH3D19,0.07452218
TNFRSF21,SULF2,0.074521594
CDS2,COA7,0.07452125
TCF4,SLC39A10,0.07452121
VPS36,PIGN,0.074521154
SPOCK1,ARMCX5,0.07452101
SNTG1,GALNT2,0.07452068
BDP1,PLPP3,0.074519604
PRKCB,TMX4,0.0745194
C7ORF50,NT5DC3,0.07451937
MTR,GALNT2,0.07451913
ANAPC1,SLC25A36,0.074518934
ELF2,ETNK1,0.07451878
MYT1L,USP9Y,0.07451766
TMCO6,SNRNP48,0.074517645
RESF1,SYTL2,0.074517585
PRMT8,UNC13C,0.07451739
LRRC8B,PCED1B,0.07451691
TMEM69,SOGA1,0.07451669
SORCS2,RAB21,0.07451666
HERPUD2,ITFG1,0.07451657
GRIP1,CCM2,0.07451651
RNF130,CLIP4,0.07451554
NPIPA8,SYNJ2,0.07451489
MACF1,RAB3B,0.074514665
OXCT1,AKT3,0.07451443
APLF,TMTC2,0.074514344
SLITRK5,PSMG2,0.074514054
EMC8,RPUSD3,0.074514054
KCNJ3,MMP16,0.07451395
MAP1LC3B,ANKS1A,0.07451322
INPP4A,ZNF519,0.074512586
OPA1,KIAA2026,0.074512556
GPR137B,CCDC7,0.074512124
MCTP1,ANKH,0.074512035
ZFPM2,THOC1,0.07451189
MNAT1,KLF12,0.074511774
HSPA12A,WIPF1,0.0745115
NPAS3,KCNS3,0.07451139
TANC1,UGP2,0.07451068
SETMAR,GOLGA8N,0.07451013
AK3,ST6GALNAC3,0.07451013
ZFYVE21,SYNE1,0.07450959
LRBA,CORO2B,0.07450957
ZMAT4,RABL3,0.07450941
ANK2,PPIG,0.07450916
TMEM229B,USP24,0.07450903
RASGRF2,PTPN9,0.07450835
XKR4,SUCLG1,0.07450828
MTERF1,IMMP2L,0.07450818
NAIP,CYRIB,0.07450746
PIP4P2,SMTN,0.07450731
NKD1,MRPL48,0.074507214
TLK2,OTUD7B,0.07450712
CHRM3,BRINP1,0.07450688
PKP4,NT5DC3,0.07450651
PRPF4B,MAP3K5,0.07450634
ZC3H3,MPLKIP,0.07450516
PIBF1,RERG,0.07450483
TOB2,CREG2,0.07450462
APH1A,C17ORF80,0.074504316
LYRM7,ASNS,0.074504256
THEM4,TYRO3,0.074504055
PRIM2,JADE2,0.07450368
DTNA,STON2,0.07450361
REEP5,CAMK2B,0.07450359
MTRES1,ACADS,0.07450317
GALNT18,TRIO,0.0745019
LRRFIP1,PGM1,0.0745013
GABARAPL1,PISD,0.074501134
RAD54L,SIN3A,0.07450098
TTC7A,QSOX1,0.07450082
PRKCI,IDNK,0.074500315
NELL1,SCRN1,0.07450009
AUTS2,VOPP1,0.074499145
DUSP22,PPM1B,0.074498996
NR2C1,CFDP1,0.07449899
ZNF431,HIVEP2,0.07449894
NRDC,KIF6,0.074498855
RSBN1L,IFT88,0.07449871
MEF2C,HACD2,0.07449869
ANO4,MYO15B,0.07449868
POLR3C,NKAP,0.07449841
CCDC88A,ZNF587,0.07449764
UPF3A,PCCB,0.07449702
PEAK1,ACOT11,0.07449679
ELF1,ZMYM4,0.07449617
DTNA,ESYT2,0.07449391
PLA2G4C,PCBP3,0.07449316
PRKAR2A,C2CD5,0.074493036
L3MBTL4,LTN1,0.074492976
MECR,RGS12,0.074492976
PPP2R5C,FOXN2,0.0744927
ACACA,KCNE1,0.0744927
RARS1,MGAT4A,0.07449264
LARP4B,EPSTI1,0.07449247
CAP2,LDB2,0.07449221
NUMB,PHC2,0.07449158
MED12L,NCOA1,0.074491456
SCAPER,RBMS2,0.074490786
SYMPK,ITSN2,0.07449066
GTF3C1,PCGF2,0.07449059
PCDH11X,ASIC2,0.07449036
ARID4B,SEMA3E,0.07448963
SMIM8,KIF13A,0.074489616
PLEKHA1,PRRX1,0.07448948
PLAAT3,STYX,0.07448874
ZNF326,KATNAL1,0.07448856
MAP3K2,DCTN4,0.07448837
TAC3,NAPEPLD,0.074487805
CTPS1,PITPNM2,0.07448768
RGS6,PUM2,0.07448761
KIAA0586,TBXAS1,0.07448758
CLEC16A,CARS2,0.07448703
PGP,LRRC28,0.074486844
NMU,NEGR1,0.074485764
NXPH1,PGM1,0.07448565
ENSG00000274322,TIMM22,0.07448564
HIF1AN,CLIP4,0.07448553
GBA2,ELMOD2,0.07448552
NRXN3,NAALADL2,0.07448547
ZNF438,ABL1,0.07448537
KDM2B,RABL3,0.07448479
SV2B,SLC7A6,0.0744841
ASIC2,ZNF568,0.07448377
CADM2,PWWP3A,0.0744837
GABRB2,NBAS,0.0744837
MBD5,CHD2,0.0744836
SCRN1,OGA,0.074483536
MAST4,DEPDC4,0.07448294
ADGRL2,ENSG00000173273,0.07448252
GOLGA8A,MAST4,0.0744823
ZNF571,HACD2,0.07448227
TMEM131L,FA2H,0.0744809
SLIT2,PUS7L,0.074480735
SLCO2B1,FBXO33,0.07448009
PELP1,UTP18,0.074479945
COLGALT2,PFDN1,0.07447993
PPP6R3,PLEKHA7,0.074479856
RBM4,DAGLB,0.07447978
RASAL2,INPP5B,0.074479245
ARFGAP3,PSPH,0.07447869
MBD4,PSTK,0.07447846
CCDC66,ZNF536,0.07447811
KAT2B,FAM168A,0.07447799
ARNT2,LRBA,0.07447697
CNTN1,ZFAND3,0.07447697
ZNF620,CSNK1A1,0.07447662
CNTNAP2,FAM172A,0.07447622
WASF1,PRMT7,0.07447614
MTFMT,ASXL2,0.074475534
ABCA10,SIPA1L1,0.07447553
CELF4,CASTOR2,0.07447543
GLT1D1,SLC2A13,0.074475296
ADARB1,PPP2R2B,0.074474484
JARID2,TTLL7,0.0744744
ST7,USP40,0.07447431
NCKAP5,SACM1L,0.07447371
CDH18,SUMF1,0.07447339
SEM1,GIGYF1,0.0744733
PTGR3,GOLGA7,0.074473076
SYN3,KLHL5,0.07447265
KEAP1,MBP,0.0744724
FYN,CTPS1,0.074471794
PPWD1,FRMD5,0.074471794
TRIM22,LPAR6,0.07447176
KCNC2,ABHD2,0.07447158
UBE2H,SLC25A38,0.07447078
DGKI,GPHN,0.07447068
ARHGEF4,SERINC5,0.07447029
KCNAB2,CACNA1C,0.07446999
CARMIL1,FAM184A,0.07446984
JDP2,N4BP2L2,0.07446965
HARBI1,ENSG00000273748,0.07446954
ATXN2,NIPSNAP3A,0.07446886
SNAP29,FAXDC2,0.07446846
MFAP1,FRMD5,0.074468456
BBS7,NDFIP1,0.07446834
NUMB,AAK1,0.074468285
CHM,SMIM8,0.07446825
XPO5,CTCF,0.07446811
METTL25,LRMDA,0.0744681
PLD1,NPIPA9,0.07446777
SCYL1,LRRCC1,0.07446725
VKORC1L1,SBF2,0.074466914
LSM14A,C19ORF12,0.0744668
PPM1H,AGPAT3,0.07446654
NAV1,INTS3,0.07446645
CDK13,C1GALT1,0.074465826
ECPAS,ALG11,0.074465625
C4ORF19,PEAK1,0.07446556
FBXO34,ATP6V1A,0.074465446
HIVEP1,KIF1B,0.07446531
CRACD,TNS3,0.07446525
TAF3,SYNE1,0.074464224
FAM174A,APP,0.07446357
APAF1,STARD3,0.074463315
RAP2A,CCDC73,0.074463174
CYFIP2,ABHD6,0.07446305
KCTD18,MRPS35,0.07446294
ARL8B,TIPARP,0.07446267
DPP6,ZNF431,0.07446251
MIER1,C2CD5,0.07446237
DCTN5,TNIP2,0.07446224
LDLRAD4,P2RY12,0.074461654
TJAP1,NAPB,0.07446048
KDM2A,PSTK,0.07446044
IGIP,ATRX,0.07446019
PIGK,CNST,0.07446013
PHC2,PTPRN2,0.074459784
XPO4,SCRN1,0.07445959
SNX1,RBSN,0.07445951
KATNIP,NEMF,0.07445935
TECPR2,IDNK,0.074459024
STARD7,AASDH,0.074458845
CCDC14,FHIT,0.07445858
NDEL1,CIZ1,0.07445776
FAHD2B,PI4KA,0.07445706
EEFSEC,USP4,0.074457034
SGMS1,ACTR1A,0.07445698
CCDC113,E2F4,0.074456744
INTS10,LINGO2,0.07445624
NBPF12,CNTN3,0.0744561
MBNL1,SGIP1,0.07445562
IPCEF1,PITPNC1,0.07445545
CACNA1B,TULP4,0.07445506
CPEB3,VEZT,0.07445491
HK1,YEATS2,0.074454784
RIMS2,STARD13,0.07445475
CCNL1,BDH2,0.07445442
BLMH,TNS3,0.074453905
CLCN3,CSE1L,0.0744537
EHMT2,CLIP4,0.074453436
ZNF785,EAPP,0.07445324
FSTL5,NSRP1,0.07445306
RASAL2,THOC1,0.0744526
MPP1,NDC1,0.074451976
KATNBL1,PCNX2,0.07445159
SETD3,ZNF248,0.07445123
TENM4,TLN2,0.07445122
IL6ST,THOC7,0.07445122
TTBK2,PUM2,0.074451216
PRKG1,USP33,0.07445001
ZMYM5,SLC39A11,0.07444979
RAB2A,TMX4,0.07444975
PCDH11X,ANKRD17,0.074449636
MFSD6,TMEM192,0.074449316
NETO1,NSMAF,0.07444889
RTL8A,TPD52L2,0.07444862
PTPRK,DYM,0.07444804
SMARCAD1,C2CD5,0.0744477
ZFP82,LPCAT4,0.07444725
TCF4,PSMD13,0.07444683
CLOCK,BLNK,0.07444645
TMEM203,E2F6,0.0744464
CYTH1,KLHL2,0.07444618
GAREM1,KANSL1L,0.07444617
STX12,GTF2A2,0.0744459
FOCAD,RERE,0.0744456
PDK2,ANK2,0.07444525
PRMT9,AAK1,0.07444511
ATXN2L,NTRK2,0.07444503
WDR7,TRPS1,0.07444502
PIK3CA,ATP1B1,0.07444483
PITPNB,PIR,0.07444458
TTC14,TAX1BP1,0.07444403
MAST4,ACVR1,0.07444375
SNX1,DAAM2,0.07444299
ANKRD40,SLC25A44,0.07444271
OSTF1,SH3D19,0.074442625
MLLT3,PER2,0.07444234
NOL9,UBE2G2,0.07444213
CRIM1,KMT2A,0.074441895
MAP2K4,MMP16,0.074441314
ARHGEF2,ZFAND3,0.074441135
PPP1R9A,ANKH,0.07444067
COA5,FBXO4,0.074440666
FAM13B,SERGEF,0.07444065
LINGO2,ATP2C1,0.074440435
PRKRIP1,CDC42BPB,0.07444035
KCNQ5,RSRP1,0.07443968
RLF,HPS4,0.07443952
SUMF1,NFKBID,0.07443922
TRIM66,MFSD11,0.07443901
FOXN3,WWP1,0.07443888
ANKS1B,PLGRKT,0.07443858
GPR158,CDK19,0.07443827
SLC25A12,RPH3A,0.07443825
CACNB4,USP33,0.07443753
CUL4A,WBP1L,0.07443733
NEK10,HYCC2,0.07443715
DCAF16,EHD3,0.07443685
RYR3,H6PD,0.074436255
HPS3,RAB39B,0.07443598
NUDT22,TRAF2,0.07443586
CDH9,ADAM10,0.07443551
LINC00632,JOSD1,0.074434884
RNF169,EXOC4,0.0744344
PITPNA,PIK3R6,0.07443437
ARID4B,SIK2,0.074434064
COPG1,BECN1,0.07443388
PDHA1,DPYD,0.07443276
GRB10,PTTG1IP,0.07443252
TNRC6B,IPCEF1,0.07443212
PIBF1,IFNAR1,0.07443178
ACTN4,CACNB2,0.07443174
FAM193B,MTMR12,0.07443146
WWC2,UBQLN1,0.0744313
PRKCE,NLGN4Y,0.074430935
FGFR1OP2,SYN3,0.07443089
TP53TG5,SMIM8,0.0744308
IQSEC3,HIVEP1,0.074430175
AAK1,RPS6KA5,0.074429594
ZMYND8,RB1CC1,0.07442902
FNDC3A,AAK1,0.0744284
RABGAP1,PPP4R4,0.074428275
PDZRN4,EML6,0.074428074
MAP7,COQ8A,0.07442769
FSTL4,AJAP1,0.074427545
TAFA2,TACC3,0.074427016
BTBD7,ST8SIA4,0.074426614
NBN,MBNL2,0.07442634
ZNF507,C18ORF54,0.07442633
CEP192,ZNF83,0.0744262
CTCF,FAM172A,0.07442589
KCNAB1,FAM114A2,0.074425496
UTY,MED13L,0.07442511
PRR14,ANKRD40,0.07442416
FAM120B,PPP6R2,0.07442378
USO1,ZFYVE16,0.074423365
PAN3,DTX4,0.074423105
PREX2,SELENOT,0.07442305
CADPS,CLASP2,0.07442259
BAZ2B,EIF4G3,0.074422345
CBR1,ATM,0.07442178
GNAS,HOOK3,0.074421436
LRRFIP2,ENSG00000249141,0.07441962
RAP2A,ST8SIA4,0.07441913
EXOC6B,CCDC117,0.07441817
SPATA6,MON2,0.07441813
FAR2,COA7,0.07441807
STAM,POC1B,0.07441796
LUZP2,ZNF207,0.07441793
BIRC6,RCN2,0.07441716
WWOX,ACBD4,0.07441692
ENTPD3,NDUFAF2,0.07441669
FBXO32,EGLN1,0.074416354
CRAT,NPC1,0.07441617
SEL1L,IP6K2,0.0744154
TTLL7,SNRPB2,0.07441511
CADPS,ZNF131,0.07441471
CYP27A1,CAPN1,0.07441463
SPIN1,ZDBF2,0.07441448
CIITA,ALPK1,0.074414216
SRPK2,RB1CC1,0.074413754
TRAP1,APBB1IP,0.07441374
AIMP2,GORASP1,0.07441369
NAF1,SLF1,0.07441366
PPFIA1,ENTPD3,0.0744136
EIF2AK4,VPS11,0.074413255
SYNJ1,SLC25A23,0.074413255
MAP2K1,ASAP2,0.074413076
PIAS3,RBM18,0.074412994
COPA,SCG2,0.0744124
ERC1,SLC30A7,0.074412264
CHRM3,GRIA1,0.074412234
IBTK,ENSG00000283208,0.074412115
LCOR,CLASP2,0.074412115
KPNA1,IGSF21,0.07441169
NECAB3,IQCA1,0.074411675
OXSR1,LRRC28,0.07441165
ZNF70,CGNL1,0.07441154
SLC8A1,GAS7,0.07441107
ALX4,PLCG1,0.07441007
SNRK,GPLD1,0.07441004
ANKRD13C,MAPK10,0.0744096
KAZN,CNKSR3,0.074409515
FBXO32,SYTL2,0.07440919
FNBP1,TCAF1,0.07440907
H4C5,LRRFIP2,0.074409015
CDK5RAP1,PPP2R2D,0.07440899
RNF34,RHBDL2,0.07440864
MRPL19,SPRY4,0.07440857
ENSG00000241962,SPNS2,0.074408315
PDE4DIP,VPS4B,0.07440789
HS6ST3,NFATC2IP,0.07440759
MAPK8,EIF2A,0.07440633
ASXL1,PLCXD3,0.07440595
ABHD12,DUSP16,0.074405946
BCL2L1,SCFD2,0.07440577
CCDC146,HTR2A,0.07440548
UBXN7,CCSAP,0.07440532
ADSS2,YPEL2,0.07440471
FUT10,GSN,0.074404374
SCN2A,EXTL3,0.07440401
RIMBP2,PUM2,0.07440358
SPIN3,PYGM,0.074403495
ENOX1,TMEM128,0.07440314
NPIPB5,SEC31A,0.07440273
ATE1,PGM3,0.074402615
SPDYE3,SSH2,0.074402295
MAP3K5,KMT2C,0.074402295
NBR1,XRCC2,0.07440228
MICAL3,NECTIN3,0.07440198
LAMA2,ZNF365,0.07440188
PSEN1,N4BP2L1,0.074401855
PPFIBP1,ZWILCH,0.07440155
RNF130,MED6,0.07440129
ZDHHC18,RCAN2,0.07440101
GNB4,CHST3,0.07440065
PPP2R5E,HCN1,0.07440039
MIA3,MRPL39,0.07440029
NUDT4,CACNA1A,0.07440006
RICTOR,NDUFAF7,0.07440002
FAM13C,SSBP3,0.074399374
VSNL1,ANKRD16,0.074398614
SESN1,GABRB3,0.07439829
ENSG00000250305,ADAM32,0.07439818
ZBTB43,IQGAP2,0.074397825
NBEAL1,ZFYVE26,0.074397475
NYAP2,ZNF146,0.07439747
MAP3K4,NSL1,0.07439731
GRK4,SLX4,0.07439725
MYT1L,SENP5,0.07439715
MICU3,FHIP1B,0.07439654
FBXL12,PPP1R9A,0.0743961
NUS1,PRUNE2,0.07439601
OXR1,SCRN3,0.07439557
IGSF8,SEPTIN7,0.07439556
CDK18,DHX40,0.07439524
ADNP,SRPK1,0.0743952
CREBBP,MON2,0.07439487
PHKG2,CAPN15,0.07439479
ERCC3,DIP2B,0.07439442
PITHD1,PSTK,0.074392624
AIMP2,PIR,0.074392386
PREPL,SETBP1,0.07439236
NAALAD2,HMGXB4,0.07439199
ARHGEF7,STAMBPL1,0.07439187
SEPTIN11,MTUS2,0.074391395
CDH6,GSS,0.07439125
CEP57,INPP5B,0.074390806
STXBP5,PRDX6,0.07438989
FAT1,DAAM1,0.07438987
CARS2,NRDE2,0.07438973
UBE2Z,TOB1,0.07438927
JAZF1,PTPN9,0.07438903
DSCAML1,TMEM165,0.07438861
PLEKHA1,CLDN12,0.074387796
CDK18,RBM5,0.07438767
RPP38,ARHGEF4,0.07438758
FN3K,MAU2,0.07438745
TPTEP2-CSNK1E,VWA8,0.074387245
ASH1L,PITPNC1,0.07438698
CCDC66,SNRPB2,0.0743868
ENDOG,PUM3,0.07438649
ATL1,CHD6,0.07438639
PTPRJ,ACAP2,0.074386366
PRKCA,NOSIP,0.074386366
DHX57,STARD7,0.074386224
FAR1,TMX4,0.074385375
AMPD3,TMEM181,0.07438531
NR3C1,ZDHHC16,0.074384965
THOP1,TST,0.07438473
MARCHF6,MANBA,0.07438471
ARHGAP32,ZCCHC2,0.07438461
SLC9A7,DENND2A,0.074384265
NDST1,ZNF827,0.07438364
GDAP1,SNX19,0.07438362
PKD2L1,HIVEP2,0.07438224
PRKAR1B,ANKRD16,0.0743818
GFPT1,ARSI,0.074381396
PKP4,TBXAS1,0.07438066
CDH8,CYTH1,0.074380584
DIP2B,YWHAG,0.07438056
PRKACB,ST7,0.074380174
UBE2B,DYNLRB1,0.07437975
MMAB,B3GALT6,0.07437939
SNX30,HYDIN,0.07437934
FAM177A1,LRRC1,0.0743793
ATXN2,MAPKAPK5,0.07437918
APPL2,SETX,0.07437911
DCUN1D5,NFYB,0.07437881
PSMD14,CNKSR3,0.0743788
GRSF1,SUCLA2,0.07437871
GCDH,NF1,0.07437867
OTUD7A,PUM2,0.07437864
ST6GALNAC3,AP5S1,0.07437863
ARHGAP15,ZNF595,0.07437852
ITPK1,KAT6A,0.074378304
IRF2,CHDH,0.07437789
CBL,DYM,0.07437762
ABL1,MICALL1,0.07437732
MED9,MBD1,0.074377276
MPP2,TXNL4A,0.07437702
SFXN5,PIK3C2A,0.07437679
NBAS,NRCAM,0.0743763
AMD1,KAT6A,0.07437581
NELFCD,INPP5K,0.07437538
WDR7,URI1,0.07437532
SV2C,B3GALNT2,0.07437524
CNTN1,UBL3,0.07437502
OSBPL6,H6PD,0.074374884
UBE3D,KSR2,0.07437473
USP22,UTP20,0.07437456
TRMU,PTPRG,0.07437368
PCDH11Y,STAT5B,0.07437363
INTS13,KATNAL1,0.074373074
SLC35D2,NAB1,0.07437305
SOCS2,SENP2,0.07437301
ATP6V1A,SAMD12,0.07437278
JMJD1C,RHOBTB2,0.07437263
PDE10A,FTO,0.07437236
RALYL,HACD2,0.07437197
TRMT1L,MYO1E,0.0743719
SLC30A9,MTMR14,0.07437173
NSUN2,GPATCH8,0.07437052
ENOX2,FAM13C,0.07437021
LRR1,DNMT3A,0.07436999
KLHDC1,PLEKHA5,0.07436969
SSH2,CMIP,0.07436935
GOLIM4,GPATCH2,0.07436909
GRIN2B,ESYT2,0.07436897
SEZ6L,CNST,0.074368834
MMP16,SHROOM2,0.07436877
CTNNA2,CCDC25,0.07436847
SMARCA2,PRUNE2,0.07436825
TTC3,UBLCP1,0.07436751
JMJD1C,ANKRD49,0.07436726
PRICKLE2,AMPH,0.07436601
GABRG2,DHX15,0.07436554
FAM135A,ESYT2,0.074364685
NME7,NGEF,0.074364506
PUS7L,PCGF5,0.074363545
HSF1,LRRFIP2,0.07436233
ANK3,FNBP4,0.074362
PMVK,KNOP1,0.07436151
LSAMP,SEMA3E,0.07436115
SNTG1,VEZT,0.07436083
CEP83,ZNF248,0.07436069
COX15,GOLIM4,0.07436057
SPTBN4,ZNF519,0.07436041
BCL11A,PDHX,0.07436038
USP32,NDRG1,0.07435994
GRIK4,CDK12,0.074359655
PTPRG,TAFA1,0.07435943
EIF4G3,DDI2,0.074359216
MICU3,ASXL2,0.07435921
RNMT,GFRA2,0.07435855
METTL3,RPH3A,0.07435814
WBP4,CASP3,0.074356385
TTC1,VSNL1,0.074356094
TNC,ABR,0.07435577
HNRNPDL,PAAF1,0.07435557
PRKCA,PKD2L2,0.07435518
MGLL,ABHD6,0.07435494
RAB3GAP1,DFFB,0.07435479
HEATR3,ATP13A3,0.07435466
GNPTAB,H6PD,0.07435446
SREBF2,KIDINS220,0.07435431
XRRA1,KCNH8,0.07435425
NCAM1,NCBP3,0.07435379
LGI1,PARP14,0.074353494
SRSF6,ST3GAL4,0.07435343
RNLS,SCAF11,0.0743533
LSG1,KCNH8,0.07435322
FOXP1,BCL6,0.074352965
GBF1,TMEM144,0.07435289
USO1,CCP110,0.07435234
LRRC37A3,PKIG,0.07435117
STRN,BPTF,0.07435097
COMTD1,SLC35C2,0.07435093
ADARB2,PUS7L,0.07435054
PFKFB2,OSBPL9,0.074350215
LRRC8D,U2SURP,0.07434987
RNF13,PPIP5K2,0.07434982
POU6F2,PRKCE,0.074348986
SMYD3,ABCB8,0.07434861
COA5,SORBS1,0.0743471
RIC3,ENTPD3,0.07434701
PRKAG2,OTUD7A,0.07434685
FHOD1,ADAM10,0.074346825
FAT3,GAN,0.07434672
SOX5,STAMBPL1,0.074346386
USP9X,MRPS27,0.07434627
ITGA9,PRPF4,0.074346095
ZNF92,SBF2,0.074345835
GRM1,HLCS,0.07434579
CSMD2,HTR1E,0.074344866
KDM2A,PCGF5,0.0743448
LRCH3,GOLGA7,0.074344344
PPP5D1P,FRMD5,0.07434426
PLD1,SPTLC2,0.07434421
TLK1,RCAN2,0.07434419
KCNQ5,MANBA,0.07434379
KIAA1755,AGO2,0.07434366
RNLS,TP53,0.074342914
SOX5,TMEM50B,0.07434286
RCHY1,GOLGA5,0.074342564
EIF4E,SKA3,0.0743425
ISG20L2,TRMT61B,0.074342154
TMPO,SETDB1,0.07434193
DNAJC9,MITF,0.074341476
RIC1,SORBS1,0.07434108
PPFIBP1,NPC1,0.07434077
MICALL2,RPE,0.07434048
CACNA1A,HIVEP3,0.07434023
MAGI3,LRRTM3,0.07434022
PPM1B,NCOR1,0.074340165
METTL15,PHAF1,0.07433956
NTNG1,TAB2,0.07433949
GOLGA4,RPAP2,0.07433929
NSD2,GLMN,0.07433853
TFEB,SLC35F2,0.07433847
ANKRD36,PXK,0.07433847
DMXL2,RABL6,0.07433806
CACNA1B,PCED1B,0.07433768
CNTN1,VSTM2A,0.07433761
RETREG1,CDC42SE2,0.07433723
TTLL7,VPS13A,0.07433696
PARG,PPP3CA,0.07433694
ZNF138,SIPA1L1,0.07433682
CHD2,ARL15,0.07433682
CHMP1A,RCC1,0.07433661
BTBD8,TTC3,0.07433612
SRF,KIAA2013,0.07433568
CIR1,PPFIBP2,0.074334994
ELP2,ITFG2,0.07433493
SCFD1,HNRNPUL1,0.07433471
ELL2,CMC1,0.07433442
FRMD5,PWWP3A,0.07433414
VPS37C,TSEN15,0.07433413
TASP1,FRAS1,0.074333936
NLGN1,ARRB1,0.07433385
PCNX2,SLC39A10,0.07433381
GRK4,ZCCHC24,0.07433372
AKAP6,OTUD7B,0.07433359
GPRC5B,ZMYND8,0.074332945
MSI2,LRCH3,0.07433247
MYO18A,CEP192,0.07433226
HSCB,CNDP1,0.07433222
CACNA1C,NPLOC4,0.0743321
AVEN,STARD9,0.07433191
ITGAE,TXLNG,0.07433172
DST,EFCAB2,0.074331604
ARMCX6,DIS3,0.07433144
ANKRD10,PPFIA2,0.07433131
LYPLAL1,DNAJC1,0.074330896
KIAA1671,TRPC1,0.074330255
HERC1,BCAS1,0.07433004
R3HDM2,PGM1,0.07432979
RBM41,PPP6R3,0.07432959
PLCB2,NSFL1C,0.07432925
MED13,TENT4B,0.0743287
SCD5,RPS6KA2,0.074328505
CEP131,CYFIP2,0.074328415
TEAD1,GON4L,0.07432803
HDHD3,SEC22C,0.074328
PHACTR1,ESYT2,0.07432783
PSD3,QSOX1,0.07432781
SLC25A46,SPTAN1,0.074327774
KRBA1,CIP2A,0.074327506
PRKCE,TAFA1,0.074327394
NFAT5,MAP2K4,0.07432712
MRTO4,RFTN2,0.074326925
RNF11,CELF5,0.07432683
HSD17B4,LRIF1,0.0743266
LRRTM3,PHAX,0.07432654
ZMYM2,LAMA2,0.0743264
PDE10A,PISD,0.074326165
BTRC,RNF24,0.07432593
EPHA6,SDCCAG8,0.07432588
ASH1L,GPLD1,0.0743258
SOBP,TMEM241,0.074325696
KAT2B,ELP2,0.074325524
XPO1,TTC7A,0.07432542
TENT2,RAB33B,0.074325055
DPF3,MICAL2,0.07432493
BACH2,ADD1,0.074324764
MAMDC2,VTA1,0.0743245
NCAM2,ASTN1,0.07432415
MYO5A,PKNOX2,0.07432393
TBC1D32,MYO15B,0.07432324
LINS1,FRMD4B,0.07432295
LMO7,FRY,0.074321486
AMOT,IRF2,0.07432148
CCNL2,SLC4A8,0.07432145
KCNQ2,STAC3,0.074320465
GRIA4,DPM1,0.07431995
TDRD3,UTY,0.07431988
SRGAP3,SLC7A6,0.074319
ADAMTS4,ATXN1,0.07431814
FAM110B,AHR,0.07431675
FGD2,IL10RA,0.07431674
NAP1L1,USP33,0.074316524
LRRC37A2,AJAP1,0.07431566
PLPPR1,DICER1,0.07431517
GNG2,ASB13,0.07431468
VWA1,ANK3,0.07431436
MYO5A,UBTF,0.074314244
ADD1,ZNF48,0.07431407
STRBP,GPLD1,0.07431387
RAB3GAP2,SHISA9,0.07431383
LRRC7,SUCLG1,0.074313805
PRICKLE1,CRY2,0.07431374
CAMKMT,NCOR1,0.07431365
PDE7B,SREK1IP1,0.07431363
PACSIN3,PRUNE2,0.074313626
HIBADH,MRPL2,0.074313596
RAB11FIP2,NEK4,0.074313544
TENM2,INPP5B,0.0743135
SCN8A,YTHDC2,0.07431314
CTDSPL,SLC7A6,0.074312724
GRM5,CHDH,0.074312426
EHMT1,UNC79,0.074312344
XRCC6,RNF149,0.07431233
ENSG00000281039,CD99L2,0.07431156
WWC1,PILRB,0.07431154
DPF2,SMIM8,0.074311465
ITPKB,FAM156A,0.07431144
MTF1,ABI1,0.07431138
PDE4DIP,GRAMD1B,0.074311174
RAP1GAP2,RALGPS2,0.0743111
BMPER,CNTN1,0.074311085
CBX4,NCBP3,0.074310996
GLUL,WBP4,0.07430991
CCNY,EEF2K,0.074309416
PLCB1,ZFAND3,0.074308865
PRUNE2,ZNF184,0.07430808
TXNDC16,GPLD1,0.07430805
DACH1,ASCC3,0.07430803
MANBA,ATXN2,0.07430777
DMAP1,WRNIP1,0.074307576
LARGE1,OPRM1,0.07430748
LAMP2,RB1CC1,0.07430744
DENND1A,SRFBP1,0.074307434
CCDC66,PHKB,0.074306734
MGAT5,ABI1,0.07430634
TNIK,ESYT2,0.07430598
NAV1,GABPB2,0.0743057
