source,target,score
DLG2,GRAMD1B,0.07011213
NAA15,ATXN10,0.07011116
VCPKMT,ZNF717,0.07011077
ACACA,NFIA,0.07010981
MDM4,ZCCHC24,0.070108175
SHTN1,TXLNG,0.07010759
BRINP1,AKT3,0.07010684
ADARB2,NTRK2,0.07010672
SLC4A8,ZC3HC1,0.070106044
AK5,SHOC2,0.07010556
AKAP6,DOCK10,0.0701051
PCDH7,TTC3,0.07010365
CHN1,SMIM8,0.07010337
TUSC3,LIMCH1,0.07010297
SIPA1L1,TRPM3,0.070101365
PSMD13,ACER3,0.070100956
NDUFV3,ANKRD11,0.07009969
TMEM41B,ACER3,0.07009944
ZNF197,DLG1,0.070099376
GPM6B,ZNF596,0.0700991
NKAIN2,AAK1,0.07009647
OLFM3,NT5DC3,0.07009621
NFIX,KDM4C,0.070093594
ARID4B,TCF12,0.07009314
AP2B1,SPAG16,0.07009299
DOCK1,SUMF1,0.07009139
BRINP1,RMDN3,0.070091315
MRPL1,PSMF1,0.07008957
DSCAM,ZNF131,0.0700891
ZFTRAF1,RMDN1,0.07008892
MRPL19,UBE3A,0.07008877
ZDHHC20,NPIPB11,0.07008849
WWOX,MOG,0.070088394
TRPC4,OXR1,0.070088394
DNM3,TMEM132B,0.070087284
AOPEP,THOC3,0.07008552
DHX36,REEP3,0.07008488
DYNC2LI1,AP4E1,0.070082776
UGT8,TMEM63A,0.070082724
EP400,ZC3H14,0.07008223
NFYC,PDZD8,0.07008113
HNRNPAB,SLC30A7,0.07008098
KCNC2,CASC3,0.07008038
NRXN3,HMBOX1,0.07007829
SLMAP,LCOR,0.07007817
STXBP5,ENSG00000175806,0.070077665
ARL17A,MICAL2,0.070075385
CHCHD3,C10ORF90,0.070074864
DNAJC1,PPP2R2A,0.07007431
ARL8B,PIGN,0.070072606
ZMYM4,C2CD5,0.07007208
ANKRD12,ESYT2,0.070070155
KCNS3,GRK3,0.07006962
SLC24A2,SPTBN4,0.070069544
ARGLU1,ENSG00000196312,0.07006953
CHIC2,TNRC6B,0.07006811
IQCK,SFSWAP,0.07006738
NBDY,SFI1,0.07006659
TM2D3,C6ORF89,0.07006553
AKAP9,RTN3,0.07006459
KLC1,NBPF1,0.07006411
REV1,HADHA,0.07006377
MVB12B,DTNB,0.070062675
TCF25,PPP1R21,0.07006254
CCDC122,NIPSNAP2,0.07006254
DICER1,TECPR2,0.07006193
DDX11,ARGLU1,0.07006153
SND1,ZNF131,0.07006153
SPAG16,SLCO3A1,0.070061214
PREPL,LDLRAD4,0.07006071
TAX1BP1,C18ORF21,0.07005826
RYR2,MICAL3,0.07005703
FUT8,SH3KBP1,0.07005664
LAMP2,DRG1,0.07005646
NSF,BNIP2,0.07005628
GLT1D1,TRAF3,0.070056275
KCNIP4,CNRIP1,0.07005615
EEF1AKMT1,AHI1,0.070056014
PIK3C3,PPP2R2A,0.07005562
ACACA,NPAS3,0.07005548
KCNIP1,PARG,0.07005536
CLEC16A,PHYKPL,0.07005525
AP3B1,CEP72,0.07005506
CPEB2,PTK2,0.07005447
PRKCE,GRK3,0.07005391
ERI3,TRIM2,0.07005311
AOPEP,DYNC1I2,0.070052676
PTPRM,BMP2K,0.07005247
CYFIP2,TNRC6B,0.070051014
SMYD3,TRAF3,0.07005067
CAP2,CACNA1D,0.07004982
CCNH,SRRM4,0.07004967
PLAA,ZSCAN29,0.070049204
SPTBN1,MTURN,0.070048265
EPN2,PNRC2,0.07004808
FRK,NELFA,0.07004794
PRUNE2,RTN4,0.07004679
GLB1,RBMS1,0.07004649
PRKCE,ROCK1,0.07004506
EVL,PCNX2,0.07004467
MYRIP,ASAP1,0.07004456
CADM2,ARHGAP23,0.070044465
PHC3,NSL1,0.070044346
SHC3,NIPSNAP2,0.070043616
GPATCH8,KSR2,0.0700433
RUFY3,ST3GAL1,0.070042305
CPD,ASIC2,0.070041746
CDH13,DDX10,0.07004056
CES4A,SNX4,0.07003925
FGFR2,CNOT2,0.070038885
AKT3,SRBD1,0.07003882
GPM6B,POM121C,0.070038594
CSMD1,PRKAG2,0.07003816
PDE4D,FNDC3B,0.07003731
NPAS3,NDUFA12,0.07003588
CMIP,FMN2,0.07003577
ASTN2,CFAP36,0.070035666
CHFR,RMDN3,0.07003547
CDK13,PABIR2,0.07003526
SESN3,UNC80,0.07003469
NCOA2,IVNS1ABP,0.07003393
MARK3,DPYD,0.070033036
SRRM1,RCBTB1,0.07003248
ARHGAP26,KCNB2,0.070032336
GOLGA4,SPTAN1,0.07003199
ARGLU1,TBCD,0.07003186
R3HDM2,RNF13,0.070031635
SEPTIN10,KIF1B,0.07003095
FTO,LTN1,0.07003022
LIMCH1,KIRREL3,0.070029825
ST18,FRA10AC1,0.07002781
PLEKHG1,CHCHD3,0.07002776
SIK2,SORT1,0.07002719
REPS2,SORT1,0.070026726
ARGLU1,IWS1,0.07002573
ASXL1,ZCCHC2,0.070025586
PFKFB3,ARHGAP26,0.07002558
BCAP29,ZNF292,0.07002529
MYCBP2,GRIA4,0.070024826
COA5,ASPSCR1,0.070023485
EPC2,KSR2,0.070023194
MYO10,SLC25A48,0.07002235
COBL,SLCO1A2,0.07002217
CMIP,SESN1,0.07002132
GNG7,ARAP2,0.070020735
NHS,LRRC28,0.07002039
CDH23,ENPP2,0.070019946
ANKLE2,VRK2,0.07001937
MICAL3,PPP4R4,0.07001818
TCF25,ARHGAP44,0.07001801
BIN3,WDR3,0.07001676
BCAS1,RASGRF2,0.07001493
TAF1D,PDE4A,0.07001436
PEX5L,LINC00632,0.07001325
PDE1A,MOSMO,0.07001287
SLAIN1,NCKAP5,0.070011355
NALF1,MRPL1,0.07001118
ATL1,ACER3,0.07001113
PDLIM5,KANK1,0.07001017
KSR2,PPP6R2,0.07000917
ENSG00000134030,SEC11A,0.070009016
TSPAN3,ARHGEF7,0.07000832
BTBD9,AAK1,0.07000825
KIF13A,MSH3,0.07000788
MOB3B,SLAIN1,0.07000785
LRRC4C,ZFYVE16,0.07000727
DDX49,PPP2R5E,0.070006356
MRPL39,DNM1,0.070006125
ZZZ3,KDM5D,0.070003115
DNAJC7,SCD,0.070002764
FBXL17,CCDC171,0.07000238
ZBTB16,GABRB2,0.07000176
SEMA4D,CDK19,0.07000045
TECPR2,KCTD6,0.07000013
DLG1,SUMF1,0.0699998
MITF,FAM193B,0.06999962
CLASP2,PPM1B,0.069999225
TEF,UBR1,0.06999875
DYNC1H1,ADCY2,0.06999802
LPIN1,RPS6KA5,0.0699973
IMMP1L,ZFYVE16,0.069995865
SLC6A1,PACSIN2,0.06999455
NALCN,GLS,0.06999428
LMO4,ELL2,0.06999397
ETFB,SH3RF1,0.069993086
PPP1R3F,ALCAM,0.06999279
YME1L1,JMJD1C,0.06999165
ARID4B,KCNB1,0.06999081
SMYD3,PDE4B,0.06999069
ELP3,SGPL1,0.06999003
GABRB1,SMIM8,0.06998824
SUMF1,PIK3R1,0.06998783
NCKAP1,MROH1,0.06998671
TCF4,THOC1,0.06998444
ADD1,CPPED1,0.06998271
RBM6,ESYT2,0.06998233
THOC2,MMAB,0.06998233
SPTBN1,FAM182B,0.069982
MYO1D,MBNL1,0.06998154
UBA6,AGAP1,0.06998127
PDHX,FHIT,0.06998094
NPTN,CCSER1,0.06998064
SOX5,RPH3AL,0.069980554
GOLGA8M,PMP22,0.06998048
COQ4,DNAJC1,0.06997987
NFIA,RAB9A,0.069977574
SPTLC1,IGSF21,0.06997666
TESPA1,PLEKHA5,0.06997644
RBPJ,CDKL1,0.06997614
SH3GL3,RASA1,0.06997515
PDCD7,MAP4K2,0.069975115
CHN1,RO60,0.06997462
ANKRD9,WDR70,0.0699744
CDH12,RMDN3,0.06997393
BTRC,RIMS1,0.06997385
CCNL2,CHFR,0.06997355
RAB40B,MROH1,0.069972746
PCDH11X,NT5DC1,0.06997248
PPP1R21,PDCD7,0.06997183
SHISA6,PAFAH1B1,0.06997139
SPOCK1,FAM241A,0.06997089
SEPTIN7,SCYL2,0.069968015
TUBB6,AKIRIN1,0.06996737
SGIP1,NCKAP5,0.06996647
PSMC1,MTRR,0.069966145
RUSC2,ADIPOR2,0.069965005
ABHD2,GSN,0.06996472
FARS2,GRID1,0.06996386
MITF,TBL1X,0.06996383
GOT1,ENSG00000196312,0.069962375
DLGAP2,ASXL2,0.06996236
MBIP,MAP4K2,0.06996224
WDR26,RSBN1L,0.06996194
SLC25A19,TLK1,0.06996123
OSBPL3,CFAP36,0.069961034
PLRG1,LIMCH1,0.06996051
FEZ1,FAM13C,0.069960125
CCAR1,NEMF,0.069959894
KIAA2026,NBAS,0.0699592
PIGF,RCAN1,0.06995882
BACH1,KIFAP3,0.06995845
SDK2,TIMM23B,0.069957964
EPHA4,PCNX2,0.06995735
ATRNL1,PCNX2,0.06995672
DCAF6,POM121C,0.06995597
CDK19,ATF6,0.069955565
RECK,JAZF1,0.06995552
TCP11L2,CHAMP1,0.06995468
SMARCA2,SCN2A,0.06995461
MAGI2,PID1,0.06995454
DPP6,RAB28,0.06995377
ARID1B,DDX10,0.06995364
ASH1L,JAZF1,0.06995273
ENSG00000285253,TRIM4,0.069951534
NSMAF,VPS13C,0.06995123
MTPAP,CPNE2,0.069950625
TRIM11,TBCA,0.0699475
AGBL1,CTNND2,0.06994698
ACADM,NIPSNAP2,0.0699468
FNBP1,GSN,0.06994524
MIGA1,HSPA9,0.0699445
PRKACB,RERE,0.069943324
SLC31A2,BPNT1,0.06994092
KMT2E,SPECC1,0.06993971
PDK4,VPS13C,0.06993969
CWC25,FAM110C,0.06993895
BRAF,ODF2L,0.06993886
LANCL1,CHAF1B,0.069938816
CSMD1,CDC14B,0.0699385
CNTN5,SOCS5,0.069938496
TYW1B,NSL1,0.0699383
RTN3,TGS1,0.06993669
ADGRL2,EHMT1,0.06993645
SPOCK3,PRKCSH,0.069935404
PRKCA,RTN4,0.06993488
PTPRE,BTF3L4,0.06993348
NARS1,ATF7IP,0.06993184
SPAG16,C2CD5,0.06993136
ANKRD10,MSRB3,0.06993001
INSR,RAPGEF5,0.069929995
CDK9,PPP1R13L,0.06992931
ZNF483,AATF,0.06992888
KIAA0319L,DNAJC1,0.06992722
SCAI,WSCD2,0.069927074
KCNB1,SAMD12,0.0699263
PKP4,OTUD7B,0.06992587
GRAMD1B,TNRC6A,0.0699254
AIMP2,CHAMP1,0.06992535
AHI1,HIP1R,0.06992454
TRERF1,PI4KA,0.069923304
C7ORF50,DNAJC1,0.069922395
PLEKHH1,FUT8,0.06992138
DDX46,KPNA1,0.06992121
STAM2,INTS9,0.06991992
CTDP1,TEC,0.06991984
YY1AP1,AOPEP,0.06991978
NFKB1,RALGAPA1,0.06991657
ERC2,CERS6,0.06991625
PTPRO,MTMR7,0.06991519
RNPC3,IGSF21,0.06991517
XRN1,RAB11FIP4,0.06991499
GOLGA4,GRK3,0.069914244
PPA2,CHADL,0.06991383
LMBR1,RPRD1A,0.06991347
CHSY3,E2F3,0.06991295
SDAD1,RO60,0.069912426
GLDN,RIGI,0.069911875
THRB,AEBP2,0.06991112
VEZT,NCAPD3,0.06991034
BTD,RABEP1,0.06990986
HYCC1,ARHGEF7,0.06990911
SNTB2,PCNX2,0.06990911
REV1,RBM6,0.06990798
KAT6B,SERGEF,0.06990638
PGGT1B,SHROOM1,0.0699057
GIT2,LRRC28,0.06990534
CCDC66,ATF6,0.0699035
FGF14,RPL7L1,0.06990261
NTM,CPLANE1,0.06990221
ENOX1,TCF4,0.06990159
PITPNC1,MYO5B,0.069900766
KLHL4,RBM45,0.06990038
OSBPL1A,PRKCSH,0.069899954
ANKRD36C,BAZ2B,0.06989977
FNIP2,NKTR,0.06989973
MAEA,IQCB1,0.069899306
PLPPR1,PITRM1,0.06989889
ADD1,ARHGEF37,0.06989854
PPM1L,TRAF3,0.06989453
DNAJC15,CHD6,0.06989404
ZNF131,KCNS3,0.069894
PCDH9,ASXL2,0.069893986
DOP1A,IBTK,0.06989382
STXBP6,SORBS1,0.06989367
UBE2E2,GAD1,0.0698931
SOX6,MICAL2,0.06989298
FAM98A,USP47,0.06989222
OPCML,POM121C,0.06989076
VEZT,CAMTA1,0.06989073
BAZ2B,ACER3,0.06989066
SUZ12,NBAS,0.069890626
TCF25,ACER3,0.06988979
PSEN1,HACD2,0.0698896
CCNE2,MAEA,0.06988699
SS18,PDCD10,0.06988697
LSM12,HYLS1,0.06988657
PSEN1,NLK,0.06988647
LRMDA,UBE3A,0.069885515
EMC2,KANSL1L,0.06988474
OTUD7B,SERINC1,0.06988453
GALNT17,C2CD5,0.069884144
ATG4C,NPLOC4,0.069883235
RASA2,SPATS2L,0.06988098
YARS1,GRIA4,0.069880225
MED18,MSH3,0.06988
WIPF2,TMCO1,0.06987975
FMNL2,KCTD6,0.06987945
RAB2A,SREBF1,0.0698789
NUAK1,PPP6R2,0.06987775
FGF14,C16ORF87,0.06987759
TACC1,BRAF,0.06987752
MSI2,METTL15,0.06987705
SPTBN1,ARHGAP5,0.06987602
DIPK2A,SFSWAP,0.0698755
ENSG00000175806,DGKG,0.06987528
NRDC,CPOX,0.06987512
RBFOX3,CAMTA1,0.06987495
ENSG00000258465,PPM1B,0.06987462
FAP,MBD5,0.069874555
PDK3,CSAD,0.06987414
LMO4,C2CD5,0.06987325
EGFR,CHCHD3,0.06987272
GRK3,BCL2,0.069872655
PREX2,CSGALNACT1,0.06987244
DPYSL2,LMO4,0.069870256
FRMD4B,SMARCA2,0.0698678
NSUN6,DST,0.06986775
NTPCR,LYST,0.06986723
HK3,TNRC6C,0.069866806
BTBD9,MRPL1,0.0698668
WSCD2,CHCHD3,0.06986625
CACNA1B,HECTD1,0.069864355
SCN1A,PTPN11,0.06986214
NXPH1,CTDSPL2,0.06986191
CERCAM,SLF2,0.06986133
FGF1,GNAQ,0.06985943
ANGPTL2,ATP8A1,0.06985895
SHC3,PDE1C,0.06985872
GTF2F2,FRMD5,0.0698587
MED12L,POM121C,0.06985844
CAMK2A,MAPRE2,0.06985818
LAMA2,DENND1A,0.06985732
SCFD2,KIF5B,0.06985608
ZC3H8,RSU1,0.069855385
SYNPR,ATP6V1E1,0.06985537
VPS13C,SPART,0.069854826
KCNB2,NSD3,0.06985388
SETBP1,RMDN3,0.06985324
ARCN1,IL1RAPL1,0.06985253
KLHL42,NDFIP2,0.069852024
TIMM23,VEGFA,0.069851674
RBFOX2,WWP1,0.069851376
RSF1,CDC14B,0.069850996
FAM107B,HACD2,0.069850795
MAGI2,DDX10,0.069850616
FMNL2,MEGF9,0.06984918
FOXN3,ENPP2,0.06984819
PDE4B,ENSG00000276256,0.06984682
DDX10,NUP42,0.06984621
DYM,GRK3,0.069844745
GLIS3,CRYL1,0.06984366
PIK3C2B,UBR3,0.069843136
PHLDB1,SRCIN1,0.06984259
WRAP73,MYO18A,0.06984184
CAPN7,H6PD,0.06984054
VPS26A,HACD2,0.06983867
SPAG16,CLTC,0.06983761
GRIA4,CLASP2,0.06983687
JARID2,ERLIN1,0.06983646
ABCA8,TAF3,0.06983603
FAM172A,SEMA4D,0.06983476
KCNJ3,NME7,0.06983446
IPO13,PHLDB1,0.069833435
CLTA,KATNIP,0.06983257
NPAS2,TIAM1,0.06983237
MSI2,GSE1,0.06983193
IGBP1,SYT12,0.06983191
PPP1R3C,TRAF3,0.06983114
DDX10,JAM3,0.069831066
CDC40,MITF,0.06983089
SESN1,DDO,0.06983087
MAPK12,PTCD3,0.06982823
IMMP1L,LSAMP,0.06982749
KAZN,PRKAR2A,0.06982709
CYRIB,CSTF1,0.06982677
CDK13,POM121C,0.0698259
ACOX1,ELL2,0.0698247
LIFR,GABPB2,0.06982411
FOXN3,EDRF1,0.069823936
CCPG1,SRD5A3,0.06982296
GANC,WDR20,0.06982221
PHLDB1,ASNS,0.06982187
SLC25A12,MAPK10,0.0698211
DGKB,SHOC2,0.06981914
DPYSL2,AK5,0.06981804
BRINP3,SLIT2,0.069817945
ZFAND3,TTC33,0.069817305
UBE3A,HIKESHI,0.06981722
DOCK5,CREB3L2,0.069816224
GABRB1,CES4A,0.06981576
TCF25,H6PD,0.06981524
JARID2,CAB39,0.06981394
UBR3,ARHGAP21,0.069813736
CFAP70,CUX1,0.0698132
NKAPD1,ARGLU1,0.069813095
MAST4,CFAP36,0.06981159
JADE1,NINJ2,0.069811314
FAM120A,CNTN1,0.069811136
MCF2L2,GPSM2,0.06981089
CREM,SRBD1,0.069810756
MAP3K2,SKIC3,0.0698102
ADD3,GABBR2,0.069809996
TSPAN5,LRRC28,0.06980918
RSPO2,MVB12B,0.069808096
GSE1,TCF25,0.06980552
UBE2J1,ACSS1,0.06980425
CDK19,SAMD4B,0.06980424
C2ORF88,STIM2,0.06980414
DNAH7,ZNF131,0.069801085
XRCC5,CLNS1A,0.06980101
ATR,RORA,0.0697997
SH3GL3,SREBF1,0.06979915
MYT1,ADD3,0.069797784
LRRFIP2,CSAD,0.0697974
KCTD16,THOC5,0.06979715
SPG11,KDM4C,0.069796614
CDK14,PID1,0.06979548
KSR2,IL1RAPL2,0.06979492
ITFG1,KIAA0319L,0.06979474
HSD17B12,PIGZ,0.069794625
QRICH1,DSEL,0.06979173
RASAL2,APP,0.06979144
HOMER1,RO60,0.06978967
EDEM3,PCGF2,0.06978845
GABRB1,CCNH,0.06978793
CSRP1,TRIM44,0.06978723
KIF3B,MAP7,0.069786966
P2RX7,EMC10,0.06978674
MLLT10,KCNQ2,0.069786265
C16ORF95,KPNA1,0.0697854
PHLPP1,GALNT6,0.069785036
CYREN,SPTBN1,0.06978285
CRACD,AXIN1,0.069782816
GABBR2,TRAF3,0.06978274
ATXN1,TCF12,0.06978219
ERCC6L2,AASDH,0.069782116
WNK1,TFEB,0.069781855
POM121,PLEKHA5,0.069781624
ATP8A1,TJP1,0.069780745
STAU1,FUT8,0.069780275
KLHL32,CFDP1,0.06977885
DPP8,WASF3,0.069778726
IRF2,FARP1,0.069778375
CACNA2D3,SNCA,0.06977836
SIPA1L1,ZCCHC7,0.06977805
DDX17,RPS6KA2,0.06977772
APBB2,ATF2,0.069776215
CNOT6L,SEC22C,0.069775455
ACO2,CRACDL,0.069774434
SLC15A2,ATP13A3,0.06977423
MYCBP2,ASXL2,0.06977401
ZNG1E,RGS10,0.06977325
WDR70,KDM5D,0.06977261
PDE1A,KATNBL1,0.06977247
SGK3,PPP2R2B,0.069772065
EPHA4,C2CD5,0.06976971
KIAA1549L,EML6,0.06976937
BRF1,BAZ2B,0.06976884
POLR1G,DAAM2,0.0697678
ROBO1,TRIM9,0.069766946
MACROD1,TSEN15,0.06976566
FGFR2,CACNA2D1,0.06976552
PLLP,OCRL,0.06976534
PCTP,MROH1,0.06976435
ZSWIM6,DLG1,0.06976432
CETN3,CHCHD3,0.06976392
MBNL1,MACF1,0.06976376
MYO9A,USP34,0.069763236
ATR,TAF15,0.069761395
MYO5A,C2CD5,0.0697612
NCKAP5,FUT8,0.069761
NEPRO,VWC2,0.069761
AP4E1,WNK1,0.06976087
WWOX,ZFYVE16,0.06975847
CRYBG3,ATXN10,0.06975827
COL9A1,IL20RA,0.069757536
C10ORF90,FBXL12,0.06975637
BBX,PI4KB,0.06975581
ZNF596,CDK19,0.06975535
RNF216,MAST4,0.06975448
TYRO3,SPOCK1,0.06975319
ARHGAP5,TRIM33,0.069750875
GAA,FRS2,0.06975003
GPM6A,APP,0.06974969
DDX18,ST3GAL2,0.06974941
WIPF1,HECW2,0.069749385
PPP2R2A,DDX10,0.06974935
SLC25A26,SORCS1,0.069748245
MBNL1,SLC1A3,0.069747485
OLFM3,LRRC28,0.069746666
CCDC122,DCAF16,0.06974631
SNUPN,MAP7,0.06974516
EIF4G3,STARD9,0.06974431
PIR,MYO10,0.069742784
PTBP2,PMP22,0.06974268
EXOC4,VPS35L,0.06974196
TMEM241,R3HDM2,0.06974172
TTC3,RNF13,0.069741555
NUAK1,KLHL2,0.06974087
SYNDIG1,CAMTA1,0.06973991
CEP95,HS3ST5,0.06973971
ZRANB2,GAN,0.06973955
CAMTA1,RPL7L1,0.069739416
PIP4K2A,PEAK1,0.06973594
PDS5B,CISD1,0.06973577
CTDSP2,NELFE,0.069735594
KCNMB4,TBC1D2,0.06973424
NALCN,MTDH,0.06973374
WDR4,PLEKHM2,0.06973359
CLSTN2,PID1,0.06973325
RAD51B,SLC7A14,0.06973324
GRIA3,HS3ST5,0.069732554
PLB1,ATP6V1H,0.06973242
ZNF536,ZNF322,0.069731876
CARNMT1,OFD1,0.06973144
LIMD1,MAP3K7,0.06973135
UVSSA,BTBD3,0.06973011
SAMD4A,SRBD1,0.06973005
USP34,HIVEP2,0.06972981
FMNL2,ENSG00000249240,0.06972926
MAP4,SEL1L,0.06972911
FNBP1,TTC17,0.06972884
ATXN1,SHROOM4,0.06972833
NSD1,ZSWIM6,0.06972818
MYO1E,TFEB,0.06972617
ZNF490,DMXL1,0.06972542
PHKB,PLEKHB2,0.06972534
PTPRD,SP3,0.069724835
MINDY3,MLLT10,0.06972408
ALKBH8,UBE3A,0.06972394
GGCX,CACNA1A,0.069723584
VPS51,REV3L,0.06972345
CNTN1,KIF1B,0.06972345
KIAA1671,CPEB4,0.06972278
PHF20L1,PRPF19,0.069722064
TAF1D,KPNA1,0.06972184
TAFAZZIN,ZNF483,0.06972159
ASRGL1,GEN1,0.06972148
MGAT5,YPEL2,0.06972117
TFDP2,TMEM132D,0.06972102
MARCHF8,GAN,0.06972075
TBC1D4,SPAG16,0.06972058
SUPT7L,DCAF17,0.06972018
RIPOR3,WWTR1,0.06971939
ZC3H13,PLCL1,0.069718786
ASPH,SRBD1,0.06971874
ZNF704,L3MBTL1,0.06971844
FRMD5,PHRF1,0.0697178
CREB5,ARID4B,0.06971771
PTP4A2,RICTOR,0.06971764
TAFA2,SMIM8,0.069717504
EPB41L5,ATP11B,0.06971749
ATXN1,NPC1,0.06971639
ZNF875,GPRC5B,0.069716014
XKR4,APP,0.06971565
ANO6,COMMD1,0.069714114
PPM1L,PID1,0.069713555
ELF2,MOB3B,0.069712974
WDR7,ATXN10,0.069712885
PPP6R1,KCTD18,0.06971275
KCNAB1,ANAPC5,0.069711715
PLEKHA1,PGP,0.06971111
MARCHF1,RC3H1,0.06971095
OXR1,MROH1,0.06971079
MAP2K5,AGTPBP1,0.06971076
ADARB2,LEMD2,0.06971001
VPS4B,TRPS1,0.069709495
TTC3,LOXL2,0.06970935
THRB,USP54,0.06970892
MED24,NKAP,0.06970856
OSGEP,TLE4,0.06970829
ACER3,MAN2A1,0.06970817
NSD3,HOMER1,0.06970777
PNKP,STAMBP,0.06970766
IQCK,ATP13A4,0.06970728
PTK2B,ZNF507,0.069706485
ARMC8,LMO4,0.06970642
DENND1A,MBTPS1,0.0697064
ZEB1,NQO2,0.06970579
MPDZ,SAMD12,0.06970312
ZNF462,PRKRA,0.0697026
FAM98A,TRIM59,0.06970245
ITGA2,HACD2,0.069702215
DET1,ZSWIM6,0.06970179
COX10,TESK2,0.069701776
HOOK3,CCDC14,0.06970153
GLDN,TMEM165,0.06970096
IQSEC2,DNAJC1,0.0697006
RIF1,SYT16,0.06969921
PDPK1,C2CD5,0.06969628
ADAM10,TAF15,0.06969614
LYST,NAV2,0.06969518
MYO5A,LYPLA1,0.06969484
ZRANB2,CHCHD3,0.069694065
KCTD6,IQGAP1,0.06969305
ODF2L,SPAG16,0.06969147
ZNF160,PWWP3A,0.069691055
TRA2A,KIF2A,0.06968775
ARHGAP5,N4BP2L2,0.06968692
PCSK2,CCDC85A,0.06968646
KCNQ3,AAK1,0.06968598
CAB39L,CSAD,0.06968591
KHDRBS3,MBNL1,0.06968497
RAPGEF2,SPAG16,0.06968302
ANKRD30BL,PPP1R13B,0.06968232
NSL1,ACER3,0.069681525
CEP126,POM121C,0.06967904
KCNIP4,PPP2R2A,0.06967879
SLC24A2,NINJ2,0.069678195
WDR70,GSK3B,0.069678046
COA1,SSH2,0.069677144
RAB6A,DOCK11,0.06967642
KAZN,CFAP36,0.06967576
DOCK4,GPATCH8,0.069674134
GALNT10,SRGAP3,0.06967362
ATP11A,NRDC,0.069673374
CPEB2,C3ORF38,0.06967146
MICAL2,POM121C,0.069669716
SLC48A1,ARFGEF2,0.06966885
CCDC88A,SDK1,0.06966829
ATXN10,PID1,0.06966754
MGAT4C,ECE1,0.06966743
THRB,RPL7L1,0.06966712
HTRA1,SLCO2B1,0.06966557
N4BP2L2,WLS,0.06966534
EVI5,KPNA1,0.069664545
SHISA9,CTPS2,0.06966362
ENTPD3,ABHD2,0.069663174
JAKMIP1,RMDN3,0.069663025
NLGN4Y,ANKRD36C,0.06966297
CNKSR3,UBE3A,0.069662586
GANC,NFX1,0.06966143
YTHDF2,PFKFB2,0.069660746
SBF2,PHACTR2,0.06966051
DYRK1A,DNASE1,0.06966014
MAPK1,SAP30BP,0.06966013
WDFY3,AAK1,0.06966002
TRIM8,NDOR1,0.06965912
SAMD12,MTR,0.06965885
KIZ,ASXL2,0.06965854
OXR1,RO60,0.06965774
PCNX1,GTF2IRD2B,0.069657266
CHD6,SMC5,0.06965665
ATRNL1,RNF13,0.06965634
OPCML,ARHGEF7,0.06965475
MYO19,SETDB2,0.06965297
SLC25A13,SEC14L5,0.06965224
HDAC11,NSD1,0.06965165
COL19A1,CFAP36,0.06965123
FMNL2,AFG3L2,0.06965098
PIP5K1A,ACER3,0.06965076
GPC1,QSER1,0.06964907
KDM4C,ERMP1,0.06964844
KDM1B,ZFYVE16,0.06964812
GGA2,ZKSCAN1,0.0696457
ZNF721,MTUS2,0.0696448
PAFAH1B1,LRRC28,0.06964458
CPSF7,CRYL1,0.06964324
CDK17,ATG3,0.06964307
PDE8A,ZC3H12B,0.06964277
SPTBN1,NIP7,0.069641896
SPAG16,SNRPN,0.06964153
PDE8A,FBXW7,0.069639534
SETD2,PIAS4,0.06963919
PDE4DIP,SLC24A2,0.06963915
GAD1,STAT5B,0.06963758
FBXO25,MTMR10,0.069635786
RASAL2,SLC4A10,0.06963552
TAF3,RAB31,0.069635496
SNTG1,RNF13,0.06963542
CLCN7,ENSG00000273748,0.06963536
DYM,RMDN3,0.06963499
UBE3B,C9ORF85,0.069634676
SHROOM4,ZFYVE16,0.06963389
GABRG3,CCDC91,0.06963357
SH3D19,LINC02210-CRHR1,0.06963331
DZIP3,DUSP3,0.06963213
LUZP2,APP,0.06963184
MAPK10,RNF8,0.0696311
EMSY,CACNA1E,0.06963069
SASH1,AFF4,0.06963015
GRIK2,AKT3,0.06962961
MAML2,APP,0.06962811
KANK1,PTS,0.06962809
ANKRD36,TAF9B,0.06962802
VWA8,PRKACB,0.06962796
SPRED2,PCNX2,0.06962667
MACROD2,CAMTA1,0.06962481
BRWD1,HAPSTR1,0.0696247
GPAT3,CNTN4,0.06962437
NCAM2,RNF13,0.06962245
AK9,PUM2,0.069622114
SCPEP1,RNF13,0.069618605
NFX1,GAS7,0.069617584
SDCCAG8,GABRG3,0.0696167
SLC22A23,FARP2,0.06961535
MEF2C,TTC14,0.069615096
BAZ2B,DDX17,0.069615096
LRRC8B,KCNMA1,0.0696148
MYO9A,PRMT7,0.0696145
PPP1R9A,ATG16L1,0.06961355
ARHGAP44,SESN3,0.06961339
CIT,CASC3,0.069611095
NPAS3,KAT14,0.06961067
GPR137C,CLMN,0.06961023
PRKDC,ZNF131,0.06960997
XPA,DNM1L,0.06960996
SLC25A17,WDR75,0.06960988
SCAF11,ZNF644,0.06960908
FGF12,POM121C,0.06960891
USP34,NLGN1,0.06960779
NAA25,ANKRD36,0.069606684
CREB5,TPD52,0.06960559
SYNE1,RASSF8,0.069603495
NALCN,ZNF532,0.069601975
DIP2A,KIAA0319L,0.06960062
CCDC149,TCF12,0.069600195
RHOU,DRG1,0.06959935
PLEKHH1,ATG4C,0.06959883
RICTOR,NR1D2,0.06959882
